timestamp,strategy,mode,summary_path,pf_90d,pf_180d,mdd_180d,status
2025-08-14T22:05:26-04:00,PerlaNegra,freeze,reports/summary_perla_negra_20250815_014355.json,0.5023589456309498,1.0607017292304788,0.13507747320385133,yellow
2025-08-14T22:05:26-04:00,PerlaNegra,live,reports/summary_perla_negra_20250815_014359.json,1.1291860988299414,1.0607017292304788,0.13507747320385133,yellow
2025-08-15T03:53:46Z,SentimentEXP,freeze,reports/summary_rf_sentiment_EXP_20250815_014359.json,1.1291860988299414,1.0607017292304788,0.13507747320385133,yellow
2025-08-15T03:53:46Z,SentimentEXP,live,reports/summary_rf_sentiment_EXP_20250815_031515.json,0.6160054139016594,0.8013167747325581,0.4675209400214412,red
2025-08-14T22:05:26-04:00,V2,freeze,reports/summary_v2_20250815_014347.json,0.5023589456309498,1.0607017292304788,0.13507747320385133,yellow
2025-08-14T22:05:26-04:00,V2,live,reports/summary_v2_20250815_014351.json,1.1291860988299414,1.0607017292304788,0.13507747320385133,yellow
