timestamp,open,high,low,close,volume
2025-05-10 16:00:00+00:00,103186.9,103533.6,103023.9,103205.1,78.49888901
2025-05-10 20:00:00+00:00,103205.1,104943.7,103135.3,104800.0,253.55919611
2025-05-11 00:00:00+00:00,104799.9,104919.7,103500.0,104056.7,153.35520452
2025-05-11 04:00:00+00:00,104056.7,104366.0,103326.8,103402.0,93.39416988
2025-05-11 08:00:00+00:00,103402.0,104717.3,103402.0,104675.0,50.95491422
2025-05-11 12:00:00+00:00,104675.0,104817.8,103812.8,104192.0,258.08552132
2025-05-11 16:00:00+00:00,104192.0,104800.0,103816.5,104403.1,94.02612606
2025-05-11 20:00:00+00:00,104403.1,104541.7,103604.9,104119.0,129.69790844
2025-05-12 00:00:00+00:00,104119.0,105000.0,103729.3,104089.1,175.37809437
2025-05-12 04:00:00+00:00,104089.2,105728.8,103800.0,104460.0,355.9315929
2025-05-12 08:00:00+00:00,104460.0,104709.5,103632.3,103694.1,151.94416414
2025-05-12 12:00:00+00:00,103694.1,104599.1,102428.0,102483.9,528.613472
2025-05-12 16:00:00+00:00,102483.9,103047.0,100772.6,101799.8,516.37541236
2025-05-12 20:00:00+00:00,101799.9,103100.0,101799.8,102825.0,140.69404856
2025-05-13 00:00:00+00:00,102825.1,102825.1,101525.1,101731.6,122.48869685
2025-05-13 04:00:00+00:00,101731.7,102874.0,101688.0,102643.4,84.6385485
2025-05-13 08:00:00+00:00,102643.4,103801.6,102583.7,103699.5,148.21271231
2025-05-13 12:00:00+00:00,103699.5,103941.1,102880.0,103689.8,233.81723195
2025-05-13 16:00:00+00:00,103689.8,104980.0,103598.0,104841.9,313.2711505
2025-05-13 20:00:00+00:00,104842.0,104882.0,103917.7,104156.7,201.96289107
2025-05-14 00:00:00+00:00,104156.8,104156.8,103500.0,103572.8,122.31511202
2025-05-14 04:00:00+00:00,103572.8,103985.6,103431.0,103752.0,181.28897494
2025-05-14 08:00:00+00:00,103752.0,104080.0,102898.7,103949.7,121.23640968
2025-05-14 12:00:00+00:00,103949.8,104280.1,102886.0,103505.5,157.34144771
2025-05-14 16:00:00+00:00,103505.5,103723.4,102591.5,103254.1,377.25565126
2025-05-14 20:00:00+00:00,103254.1,103663.0,103254.1,103589.7,64.30015473
2025-05-15 00:00:00+00:00,103589.7,103871.6,102800.0,102800.0,62.66392667
2025-05-15 04:00:00+00:00,102800.1,102926.9,101789.0,101809.2,116.69109903
