timestamp,open,high,low,close,volume
2023-01-01 00:00:00+00:00,16530.0,16644.0,16498.0,16643.0,1523.7010623200001
2023-01-02 00:00:00+00:00,16615.1,16803.0,16547.62,16690.0,2773.6724911300003
2023-01-03 00:00:00+00:00,16673.3,16772.3,16605.0,16670.0,3687.36226348
2023-01-04 00:00:00+00:00,16689.0,16984.0,16653.0,16849.0,9483.8531769
2023-01-05 00:00:00+00:00,16864.0,16888.0,16755.0,16832.5,2352.18360194
2023-01-06 00:00:00+00:00,16826.0,17027.11,16687.0,16950.6,6941.541173600001
2023-01-07 00:00:00+00:00,16948.0,16990.0,16904.48,16942.37,2449.82259297
2023-01-08 00:00:00+00:00,16958.0,17163.0,16916.64,17119.0,1739.11144768
2023-01-09 00:00:00+00:00,17125.17,17400.0,17102.97,17185.0,7564.4377685
2023-01-10 00:00:00+00:00,17177.0,17495.0,17155.0,17443.5,10426.65326702
2023-01-11 00:00:00+00:00,17443.5,17992.0,17318.0,17930.0,11307.69478804
2023-01-12 00:00:00+00:00,17948.0,19114.0,17911.0,18844.2,23277.44095438
2023-01-13 00:00:00+00:00,18855.0,20004.0,18725.0,19931.0,17566.276090170002
2023-01-14 00:00:00+00:00,19928.5,21482.8,19895.0,20950.7,35364.52403211
2023-01-15 00:00:00+00:00,20950.7,21052.0,20566.0,20874.4,5184.06848109
2023-01-16 00:00:00+00:00,20879.0,21465.3,20603.0,21189.0,11945.83134125
2023-01-17 00:00:00+00:00,21186.0,21595.0,20844.73,21136.0,15117.82363885
2023-01-18 00:00:00+00:00,21127.0,21646.0,20408.0,20684.0,8968.580273829999
2023-01-19 00:00:00+00:00,20672.5,21179.1,20660.0,21086.0,9560.89163054
2023-01-20 00:00:00+00:00,21085.0,22747.0,20856.0,22665.6,7287.87203966
2023-01-21 00:00:00+00:00,22665.7,23379.0,22428.6,22775.0,11918.84502267
2023-01-22 00:00:00+00:00,22780.0,23076.0,22306.6,22717.0,11155.69351436
2023-01-23 00:00:00+00:00,22708.0,23169.0,22525.0,22914.8,6279.5495511
2023-01-24 00:00:00+00:00,22922.0,23162.0,22460.17,22636.17,13839.92463726
2023-01-25 00:00:00+00:00,22627.0,23812.0,22332.1,23054.0,10511.5546767
2023-01-26 00:00:00+00:00,23063.0,23282.0,22853.0,23010.0,11666.98088018
2023-01-27 00:00:00+00:00,23011.0,23500.0,22540.76,23084.4,13314.50098565
2023-01-28 00:00:00+00:00,23066.0,23181.0,22884.0,23028.95,4274.87082265
2023-01-29 00:00:00+00:00,23025.1,23954.0,22970.7,23740.0,7884.75308073
2023-01-30 00:00:00+00:00,23748.0,23799.0,22500.0,22825.1,3561.76353926
2023-01-31 00:00:00+00:00,22831.0,23297.0,22724.0,23135.0,5210.73419709
2023-02-01 00:00:00+00:00,23130.0,23813.57,22768.0,23728.7,5474.36021885
2023-02-02 00:00:00+00:00,23729.0,24252.7,23377.0,23493.84,9925.70169742
2023-02-03 00:00:00+00:00,23503.0,23720.0,23208.01,23431.2,8183.58114977
2023-02-04 00:00:00+00:00,23433.0,23589.67,23263.0,23324.7,1838.72302999
2023-02-05 00:00:00+00:00,23314.0,23433.2,22758.01,22932.0,3998.4890093000004
2023-02-06 00:00:00+00:00,22935.0,23163.05,22617.6,22761.7,7253.50794949
2023-02-07 00:00:00+00:00,22761.7,23350.0,22747.1,23246.1,3465.25073101
2023-02-08 00:00:00+00:00,23245.0,23439.0,22691.0,22960.0,1640.85565279
2023-02-09 00:00:00+00:00,22957.0,23003.0,21700.0,21795.0,12132.58790082
2023-02-10 00:00:00+00:00,21795.0,21937.0,21440.0,21628.97,4218.57180687
2023-02-11 00:00:00+00:00,21628.97,21904.0,21605.35,21863.73,2300.42367871
2023-02-12 00:00:00+00:00,21856.2,22086.0,21649.0,21789.0,1919.05418317
2023-02-13 00:00:00+00:00,21789.79,21903.03,21356.5,21790.0,6637.57725647
2023-02-14 00:00:00+00:00,21790.0,22331.76,21545.67,22206.27,7342.830721689999
2023-02-15 00:00:00+00:00,22208.0,24381.4,22063.0,24328.8,11657.22307013
2023-02-16 00:00:00+00:00,24326.95,25256.83,23526.0,23529.0,13873.36097949
2023-02-17 00:00:00+00:00,23518.0,25025.0,23369.0,24580.0,11454.151527580001
2023-02-18 00:00:00+00:00,24580.0,24869.0,24450.0,24636.23,2894.21170683
2023-02-19 00:00:00+00:00,24634.0,25209.0,24192.7,24281.31,3545.2879559000003
2023-02-20 00:00:00+00:00,24276.1,25118.0,23841.08,24843.1,6167.56867602
2023-02-21 00:00:00+00:00,24843.0,25288.88,24150.2,24466.0,10644.54245144
2023-02-22 00:00:00+00:00,24450.0,24471.0,23579.5,24191.0,10500.00168915
2023-02-23 00:00:00+00:00,24191.0,24600.95,23636.0,23943.32,7197.95965291
2023-02-24 00:00:00+00:00,23939.0,24150.0,22836.1,23190.1,8108.9947911
2023-02-25 00:00:00+00:00,23197.0,23217.8,22716.47,23161.0,3616.24945992
2023-02-26 00:00:00+00:00,23159.71,23689.77,23052.78,23562.0,4375.04164723
2023-02-27 00:00:00+00:00,23560.0,23895.51,23109.06,23502.0,8268.12345597
2023-02-28 00:00:00+00:00,23491.2,23615.0,23066.0,23145.32,4136.43112522
2023-03-01 00:00:00+00:00,23144.37,23990.0,23025.17,23646.0,4669.21670751
2023-03-02 00:00:00+00:00,23632.12,23798.62,23181.5,23466.0,5597.2399028
2023-03-03 00:00:00+00:00,23465.9,23472.9,21988.02,22362.0,10288.73851807
2023-03-04 00:00:00+00:00,22362.0,22401.0,22176.0,22350.95,1073.2215622200001
2023-03-05 00:00:00+00:00,22346.0,22660.0,22185.5,22427.6,3248.8335552599997
2023-03-06 00:00:00+00:00,22430.0,22590.0,22261.3,22409.2,5214.81375063
2023-03-07 00:00:00+00:00,22414.0,22547.0,21950.0,22209.0,3647.3314694
2023-03-08 00:00:00+00:00,22198.09,22281.55,21580.84,21698.37,8229.77730129
2023-03-09 00:00:00+00:00,21697.0,21836.0,20043.0,20367.01,10943.36623955
2023-03-10 00:00:00+00:00,20381.0,20382.0,19529.7,20230.08,22134.54506701
2023-03-11 00:00:00+00:00,20152.6,20757.11,19824.0,20454.7,16456.70209105
2023-03-12 00:00:00+00:00,20615.0,22193.0,20283.3,22083.0,10963.88700611
2023-03-13 00:00:00+00:00,22091.0,24509.3,21820.7,24116.0,24954.9635055
2023-03-14 00:00:00+00:00,24116.1,26529.0,23957.5,24762.65,17653.2534326
2023-03-15 00:00:00+00:00,24675.2,25324.0,23931.0,24377.16,13052.291558500001
2023-03-16 00:00:00+00:00,24377.16,25217.0,24186.0,25061.0,12994.1731486
2023-03-17 00:00:00+00:00,25054.0,27748.0,24954.0,27466.0,22469.71236539
