timestamp,open,high,low,close,volume
2023-01-01 00:00:00+00:00,16530.0,16546.0,16507.0,16522.0,59.43669455
2023-01-01 04:00:00+00:00,16523.0,16552.0,16502.0,16531.1,199.38457787000002
2023-01-01 08:00:00+00:00,16516.36,16549.2,16498.0,16547.29,460.10145519
2023-01-01 12:00:00+00:00,16547.61,16578.0,16537.2,16560.2,322.28240199000004
2023-01-01 16:00:00+00:00,16570.0,16637.0,16570.0,16623.0,72.68418145
2023-01-01 20:00:00+00:00,16622.0,16644.0,16587.05,16643.0,409.81175127
2023-01-02 00:00:00+00:00,16615.1,16725.0,16547.62,16689.0,351.61298004
2023-01-02 04:00:00+00:00,16660.0,16780.0,16612.03,16747.0,649.8989337099999
2023-01-02 08:00:00+00:00,16716.0,16763.0,16706.0,16730.0,139.07737300000002
2023-01-02 12:00:00+00:00,16728.06,16766.0,16672.3,16755.0,543.29836218
2023-01-02 16:00:00+00:00,16729.32,16748.0,16700.01,16748.0,888.04167295
2023-01-02 20:00:00+00:00,16749.0,16803.0,16680.0,16690.0,201.74316925
2023-01-03 00:00:00+00:00,16673.3,16721.0,16652.3,16689.0,164.01510087
2023-01-03 04:00:00+00:00,16690.0,16772.3,16682.0,16756.0,759.3429158799999
2023-01-03 08:00:00+00:00,16756.0,16769.0,16708.0,16716.0,533.72528645
2023-01-03 12:00:00+00:00,16714.53,16764.0,16639.0,16691.0,951.6137464
2023-01-03 16:00:00+00:00,16672.0,16678.0,16605.0,16646.2,332.26354922
2023-01-03 20:00:00+00:00,16637.3,16684.0,16634.94,16670.0,946.40166466
2023-01-04 00:00:00+00:00,16689.0,16877.4,16653.0,16865.3,982.5197701300001
2023-01-04 04:00:00+00:00,16855.37,16911.43,16834.92,16867.0,2054.0645754800003
2023-01-04 08:00:00+00:00,16873.2,16915.3,16826.88,16829.32,1663.83631082
2023-01-04 12:00:00+00:00,16838.6,16864.0,16768.9,16855.0,566.96815834
2023-01-04 16:00:00+00:00,16848.13,16984.0,16790.0,16833.0,4066.61397243
2023-01-04 20:00:00+00:00,16832.0,16861.0,16778.0,16849.0,149.8503897
2023-01-05 00:00:00+00:00,16864.0,16888.0,16812.9,16828.0,459.07241435
2023-01-05 04:00:00+00:00,16828.0,16848.3,16806.0,16830.0,207.35759106
2023-01-05 08:00:00+00:00,16819.0,16837.2,16784.0,16834.2,478.87667008000005
2023-01-05 12:00:00+00:00,16828.43,16885.0,16755.0,16857.0,699.6974898
2023-01-05 16:00:00+00:00,16858.0,16876.7,16798.0,16866.1,218.20523801
2023-01-05 20:00:00+00:00,16880.0,16885.0,16823.0,16832.5,288.97419864
2023-01-06 00:00:00+00:00,16826.0,16865.0,16802.0,16830.0,113.56624802
2023-01-06 04:00:00+00:00,16828.25,16832.85,16774.71,16785.93,1058.85054649
2023-01-06 08:00:00+00:00,16793.3,16810.0,16722.0,16752.0,280.87907463
2023-01-06 12:00:00+00:00,16730.92,16855.0,16687.0,16853.0,837.51461843
2023-01-06 16:00:00+00:00,16843.3,16994.0,16809.9,16958.0,1197.7022821
2023-01-06 20:00:00+00:00,16934.45,17027.11,16884.22,16950.6,3453.02840393
2023-01-07 00:00:00+00:00,16948.0,16990.0,16930.0,16953.2,607.53050367
2023-01-07 04:00:00+00:00,16953.2,16954.0,16931.0,16946.0,94.21970031000001
2023-01-07 08:00:00+00:00,16943.67,16951.01,16910.0,16918.0,438.46297156
