ts,pf_b,pf_o,mdd_b,mdd_o,vol_b,vol_o,net_b,net_o,status
2025-09-03,2.1744355273323497,2.1744355273323412,-0.0173508704306091,-0.0138923439580285,0.0017457592346762,0.0013966073877409,0.0531800355171152,0.0425440284136916,PASS
2025-09-03,2.1744355273323497,2.1744355273323412,-0.0173508704306091,-0.0138923439580285,0.0017457592346762,0.0013966073877409,0.0531800355171152,0.0425440284136916,PASS
2025-09-03,2.1744355273323497,2.1744355273323412,-0.0173508704306091,-0.0138923439580285,0.0017457592346762,0.0013966073877409,0.0531800355171152,0.0425440284136916,PASS
