ts,open,close,d_close,d_ema200,ema21,ema55,macro_green,trend_up,position,btc,usd,equity_btc,equity_usd,executed,exec_reason,blocked_reason
2025-05-15 04:00:00+00:00,102800.1,101809.2,103761.7,87829.76911972869,103326.63844450565,103367.09960458169,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,100706.09344856249,,,
2025-05-15 08:00:00+00:00,101809.3,102360.0,103761.7,87829.76911972869,103238.76222227786,103331.13176156092,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,101250.92550962837,,,
2025-05-15 12:00:00+00:00,102360.0,103282.1,103761.7,87829.76911972869,103242.70202025259,103329.38062721945,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102163.03452108236,,,
2025-05-15 16:00:00+00:00,103282.2,103194.4,103761.7,87829.76911972869,103238.31092750235,103324.55989053304,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102076.28475391553,,,
2025-05-15 20:00:00+00:00,103194.5,103761.7,103761.7,87829.76911972869,103285.89175227485,103340.17203729972,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102637.4380368543,,,
2025-05-16 00:00:00+00:00,103761.7,104046.0,103500.1,87985.69281007965,103354.99250206805,103365.38017882474,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102918.65763554898,,,
2025-05-16 04:00:00+00:00,104046.0,103774.7,103500.1,87985.69281007965,103393.14772915277,103379.99874386672,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102650.29718136022,,,
2025-05-16 08:00:00+00:00,103774.7,103674.2,103500.1,87985.69281007965,103418.69793559343,103390.50593158577,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102550.8861026799,,,
2025-05-16 12:00:00+00:00,103675.1,104168.3,103500.1,87985.69281007965,103486.84357781221,103418.28429117199,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,103039.63251040076,,,
2025-05-16 16:00:00+00:00,104181.0,104048.9,103500.1,87985.69281007965,103537.93961619292,103440.80628077299,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102921.52621393876,,,
2025-05-16 20:00:00+00:00,104048.9,103500.1,103500.1,87985.69281007965,103534.49965108446,103442.92391360253,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102378.67248279687,,,
2025-05-17 00:00:00+00:00,103500.1,103550.1,103169.1,88136.77148858632,103535.91786462224,103446.75163097387,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102428.13073089653,,,
2025-05-17 04:00:00+00:00,103550.1,103456.5,103169.1,88136.77148858632,103528.6980587475,103447.09978701052,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102335.54489045397,,,
2025-05-17 08:00:00+00:00,103456.6,103000.0,103169.1,88136.77148858632,103480.63459886136,103431.13193747443,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,101883.99108530405,,,
2025-05-17 12:00:00+00:00,103006.7,102971.1,103169.1,88136.77148858632,103434.31327169214,103414.70222542177,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,101855.40421790245,,,
2025-05-17 16:00:00+00:00,102971.1,103178.4,103169.1,88136.77148858632,103411.04842881103,103406.26286022813,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102060.45811452364,,,
2025-05-17 20:00:00+00:00,103178.4,103169.1,103169.1,88136.77148858632,103389.05311710094,103397.79275807714,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102051.25888037712,,,
2025-05-18 00:00:00+00:00,103169.1,103258.1,106525.6,88319.74490661034,103377.14828827357,103392.80373100295,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102139.29456199451,,,
2025-05-18 04:00:00+00:00,103258.1,103919.0,106525.6,88319.74490661034,103426.40753479415,103411.5964548957,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102793.03368537585,,,
2025-05-18 08:00:00+00:00,103919.0,103821.1,106525.6,88319.74490661034,103462.28866799468,103426.22158150657,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102696.19443559671,,,
2025-05-18 12:00:00+00:00,103821.1,105522.0,106525.6,88319.74490661034,103649.53515272244,103501.07081073849,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,104378.665119451,,,
2025-05-18 16:00:00+00:00,105522.1,103949.9,106525.6,88319.74490661034,103676.84104792948,103517.10042464068,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,102823.59888270142,,,
2025-05-18 20:00:00+00:00,103939.1,106525.6,106525.6,88319.74490661034,103935.81913448135,103624.54683804637,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,105371.39107530743,,,
2025-05-19 00:00:00+00:00,106525.6,103612.1,105637.7,88492.0628677386,103906.39012225578,103624.10230811614,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,102489.45895854013,,,
2025-05-19 04:00:00+00:00,103612.1,103246.0,105637.7,88492.0628677386,103846.35465659616,103610.59865425485,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,102127.32566595438,,,
2025-05-19 08:00:00+00:00,103246.1,102982.1,105637.7,88492.0628677386,103767.78605145105,103588.15227374574,True,False,BTC,0.9891649619932432,0.0,0.9891649619932432,101866.28503248437,,,
2025-05-19 12:00:00+00:00,102982.1,104800.0,105637.7,88492.0628677386,103861.62368313732,103631.43254968339,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,103664.48801689189,,,
2025-05-19 16:00:00+00:00,104800.0,105521.0,105637.7,88492.0628677386,104012.47607557938,103698.91710148042,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,104377.67595448902,,,
2025-05-19 20:00:00+00:00,105521.0,105637.7,105637.7,88492.0628677386,104160.22370507216,103768.15934785611,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,104493.11150555362,,,
2025-05-20 00:00:00+00:00,105637.7,105754.8,106855.6,88674.78463024867,104305.18518642923,103839.1107997184,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,104608.94272260304,,,
2025-05-20 04:00:00+00:00,105754.9,105024.1,106855.6,88674.78463024867,104370.54107857202,103881.4318425856,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,103886.15988487458,,,
2025-05-20 08:00:00+00:00,105024.2,105214.7,106855.6,88674.78463024867,104447.28279870182,103929.04856249326,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,104074.69472663048,,,
2025-05-20 12:00:00+00:00,105214.7,105409.5,106855.6,88674.78463024867,104534.75708972893,103981.9218281185,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,104267.38406122677,,,
2025-05-20 16:00:00+00:00,105409.5,107026.8,106855.6,88674.78463024867,104761.30644520812,104090.66747711427,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,105867.16055425844,,,
2025-05-20 20:00:00+00:00,107026.8,106855.6,106855.6,88674.78463024867,104951.69676837101,104189.41506721734,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,105697.8155127652,,,
2025-05-21 00:00:00+00:00,106855.6,106873.6,109675.1,88883.74299213674,105126.41524397364,104285.27881481673,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,105715.62048208108,,,
2025-05-21 04:00:00+00:00,106873.7,106589.9,109675.1,88883.74299213674,105259.4593127033,104367.58671428756,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,105434.99438236358,,,
2025-05-21 08:00:00+00:00,106580.8,106567.2,109675.1,88883.74299213674,105378.34482973027,104446.14433163444,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,105412.54033772634,,,
2025-05-21 12:00:00+00:00,106567.2,109027.7,109675.1,88883.74299213674,105710.10439066388,104609.77131979035,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107846.38072671072,,,
2025-05-21 16:00:00+00:00,109027.8,108680.0,109675.1,88883.74299213674,105980.09490060352,104755.13662979784,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107502.44806942568,,,
2025-05-21 20:00:00+00:00,108680.1,109675.1,109675.1,88883.74299213674,106316.00445509411,104930.84960730506,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,108486.76612310516,,,
2025-05-22 00:00:00+00:00,109675.1,111738.7,111711.1,89110.880872812,106808.97677735827,105173.98712132989,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,110528.0069386744,,,
2025-05-22 04:00:00+00:00,111738.7,111100.1,111711.1,89110.880872812,107199.07888850752,105385.63400985382,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,109896.32619394553,,,
2025-05-22 08:00:00+00:00,111100.1,111005.6,111711.1,89110.880872812,107545.12626227956,105586.34708093047,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,109802.85010503717,,,
2025-05-22 12:00:00+00:00,111000.1,111284.9,111711.1,89110.880872812,107885.10569298142,105789.8668280401,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,110079.12387892186,,,
2025-05-22 16:00:00+00:00,111285.0,111205.1,111711.1,89110.880872812,108186.92335725583,105983.26801275296,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,110000.18851495482,,,
2025-05-22 20:00:00+00:00,111205.1,111711.1,111711.1,89110.880872812,108507.30305205075,106187.83344086893,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,110500.7059857234,,,
2025-05-23 00:00:00+00:00,111711.1,111108.8,107333.5,89292.20046611736,108743.80277459159,106363.58224655218,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,109904.93192911487,,,
2025-05-23 04:00:00+00:00,111108.8,110698.7,107333.5,89292.20046611736,108921.52070417417,106518.40788060389,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,109499.27537820143,,,
2025-05-23 08:00:00+00:00,110698.8,109043.9,107333.5,89292.20046611736,108932.64609470378,106608.60402772517,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107862.40519909501,,,
2025-05-23 12:00:00+00:00,109044.0,108928.1,107333.5,89292.20046611736,108932.23281336708,106691.44316959214,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107747.8598964962,,,
2025-05-23 16:00:00+00:00,108937.2,108700.9,107333.5,89292.20046611736,108911.20255760643,106763.20948496385,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107523.12161713133,,,
2025-05-23 20:00:00+00:00,108700.9,107333.5,107333.5,89292.20046611736,108767.77505236948,106783.577003358,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,106170.53744810176,,,
2025-05-24 00:00:00+00:00,107333.5,108308.1,107824.2,89476.59847142962,108725.98641124499,106838.02425323808,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107134.57762006039,,,
2025-05-24 04:00:00+00:00,108308.2,107635.2,107824.2,89476.59847142962,108626.82401022271,106866.49481562244,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,106468.96851713513,,,
2025-05-24 08:00:00+00:00,107635.2,109220.1,107824.2,89476.59847142962,108680.75819111156,106950.55214363593,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,108036.69606539822,,,
2025-05-24 12:00:00+00:00,109220.1,108940.0,107824.2,89476.59847142962,108704.32562828323,107021.60385279178,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107759.63095954392,,,
2025-05-24 16:00:00+00:00,108940.0,108987.9,107824.2,89476.59847142962,108730.10511662111,107091.82871519208,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107807.01196122338,,,
2025-05-24 20:00:00+00:00,108987.9,107824.2,107824.2,89476.59847142962,108647.75010601919,107117.98483250666,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,106655.92069495186,,,
2025-05-25 00:00:00+00:00,107824.2,108141.0,109040.4,89671.2631632562,108601.6819145629,107154.52108848856,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,106969.28815491131,,,
2025-05-25 04:00:00+00:00,108141.0,107690.5,109040.4,89671.2631632562,108518.84719505717,107173.66319247111,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,106523.66933953336,,,
2025-05-25 08:00:00+00:00,107690.6,107287.5,109040.4,89671.2631632562,108406.90654096106,107177.72879274,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,106125.03585985008,,,
2025-05-25 12:00:00+00:00,107287.5,107000.0,109040.4,89671.2631632562,108279.00594632824,107171.38133585644,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,105840.65093327702,,,
2025-05-25 16:00:00+00:00,107000.0,107778.0,109040.4,89671.2631632562,108233.4599512075,107193.04628814728,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,106610.22127370776,,,
2025-05-25 20:00:00+00:00,107766.6,109040.4,109040.4,89671.2631632562,108306.81813746135,107259.02320642774,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107858.94312172804,,,
2025-05-26 00:00:00+00:00,109040.4,109674.9,109468.6,89868.25158949246,108431.18921587395,107345.30452048389,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,108486.56829011274,,,
2025-05-26 04:00:00+00:00,109674.9,110115.9,109468.6,89868.25158949246,108584.3447417036,107444.25435903804,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,108922.79003835177,,,
2025-05-26 08:00:00+00:00,110115.9,109776.2,109468.6,89868.25158949246,108692.69521973054,107527.53813192954,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,108586.77070076266,,,
2025-05-26 12:00:00+00:00,109779.0,110057.3,109468.6,89868.25158949246,108816.75019975503,107617.88677007491,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,108864.82497157897,,,
2025-05-26 16:00:00+00:00,110057.2,109148.9,109468.6,89868.25158949246,108846.94563614092,107672.5658140008,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107966.2675201043,,,
2025-05-26 20:00:00+00:00,109148.9,109468.6,109468.6,89868.25158949246,108903.45966921902,107736.7098920722,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,108282.50355845355,,,
2025-05-27 00:00:00+00:00,109468.6,108903.3,109004.9,90058.66600153732,108903.44515383548,107778.3738244982,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107723.32860543877,,,
2025-05-27 04:00:00+00:00,108903.3,109488.8,109004.9,90058.66600153732,108956.65923075953,107839.46047362326,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,108302.48469068581,,,
2025-05-27 08:00:00+00:00,109488.8,109615.1,109004.9,90058.66600153732,109016.51748250866,107902.87617099386,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,108427.41622538556,,,
2025-05-27 12:00:00+00:00,109615.2,110217.7,109004.9,90058.66600153732,109125.71589318968,107985.54845060121,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,109023.48703148268,,,
2025-05-27 16:00:00+00:00,110217.7,109870.1,109004.9,90058.66600153732,109193.38717562698,108052.85386307974,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,108679.65329069384,,,
2025-05-27 20:00:00+00:00,109870.1,109004.9,109004.9,90058.66600153732,109176.25197784271,108086.85551082689,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107823.82776557727,,,
2025-05-28 00:00:00+00:00,109004.9,108940.1,107811.7,90235.31310599964,109154.78361622064,108117.32852829737,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107759.72987604012,,,
2025-05-28 04:00:00+00:00,108940.1,108873.7,107811.7,90235.31310599964,109129.23056020058,108144.34179514389,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107694.04932256376,,,
2025-05-28 08:00:00+00:00,108873.7,108916.5,107811.7,90235.31310599964,109109.89141836416,108171.91887388875,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,107736.38558293707,,,
2025-05-28 12:00:00+00:00,108916.6,107140.8,107811.7,90235.31310599964,108930.88310760377,108135.09319982129,True,True,BTC,0.9891649619932432,0.0,0.9891649619932432,105979.92535992568,,,
2025-05-28 16:00:00+00:00,107140.8,107000.0,107811.7,90235.31310599964,108755.34827963979,108094.55415697054,True,True,STABLE,0.0,105852.74944949377,0.9892780322382595,105852.74944949377,SELL,SELL_active,
2025-05-28 20:00:00+00:00,107000.1,107811.7,107811.7,90235.31310599964,108669.5620723998,108084.45222279301,True,True,STABLE,0.0,105852.74944949377,0.9818298890518726,105852.74944949377,,,
2025-05-29 00:00:00+00:00,107811.7,108072.8,105632.4,90388.51795071606,108615.3109749089,108084.03607197898,True,True,STABLE,0.0,105852.74944949377,0.9794578233329179,105852.74944949377,,,
2025-05-29 04:00:00+00:00,108073.0,107889.7,105632.4,90388.51795071606,108549.34634082628,108077.09549797972,True,True,STABLE,0.0,105852.74944949377,0.9811200647466234,105852.74944949377,,,
2025-05-29 08:00:00+00:00,107904.4,108790.0,105632.4,90388.51795071606,108571.2239462057,108102.55637305188,True,True,STABLE,0.0,105852.74944949377,0.9730007303014411,105852.74944949377,,,
2025-05-29 12:00:00+00:00,108800.0,107042.0,105632.4,90388.51795071606,108432.20358745973,108064.6793597286,True,True,STABLE,0.0,105852.74944949377,0.9888898698594362,105852.74944949377,,,
2025-05-29 16:00:00+00:00,107042.1,105743.0,105632.4,90388.51795071606,108187.7305340543,107981.7622397383,True,False,STABLE,0.0,105852.74944949377,1.0010378885552118,105852.74944949377,,,
2025-05-29 20:00:00+00:00,105743.0,105632.4,105632.4,90388.51795071606,107955.42775823118,107897.85644546193,True,False,STABLE,0.0,105852.74944949377,1.0020860024906542,105852.74944949377,,,
2025-05-30 00:00:00+00:00,105632.5,106029.9,104019.7,90524.15160294775,107780.37978021016,107831.14371526687,True,False,STABLE,0.0,105852.74944949377,0.9983292396719583,105852.74944949377,,,
2025-05-30 04:00:00+00:00,106030.0,105026.4,104019.7,90524.15160294775,107530.01798200923,107730.97429686449,True,False,STABLE,0.0,105852.74944949377,1.0078680165129317,105852.74944949377,,,
2025-05-30 08:00:00+00:00,105026.4,105903.5,104019.7,90524.15160294775,107382.15271091748,107665.70735769076,True,False,STABLE,0.0,105852.74944949377,0.9995207849551127,105852.74944949377,,,
2025-05-30 12:00:00+00:00,105903.5,105557.9,104019.7,90524.15160294775,107216.31155537952,107590.42852348751,True,False,STABLE,0.0,105852.74944949377,1.0027932485346316,105852.74944949377,,,
2025-05-30 16:00:00+00:00,105557.9,104638.5,104019.7,90524.15160294775,106981.96505034501,107485.00250479153,True,False,STABLE,0.0,105852.74944949377,1.011604232185035,105852.74944949377,,,
2025-05-30 20:00:00+00:00,104638.6,104019.7,104019.7,90524.15160294775,106712.66822758637,107361.24170104897,True,False,STABLE,0.0,105852.74944949377,1.0176221374364065,105852.74944949377,,,
2025-05-31 00:00:00+00:00,104019.7,103702.5,104662.0,90664.82671137614,106439.01657053306,107230.57235458294,True,False,STABLE,0.0,105852.74944949377,1.020734788934633,105852.74944949377,,,
2025-05-31 04:00:00+00:00,103702.6,103814.4,104662.0,90664.82671137614,106200.41506412096,107108.56619906212,True,False,STABLE,0.0,105852.74944949377,1.019634554064694,105852.74944949377,,,
2025-05-31 08:00:00+00:00,103814.4,103525.1,104662.0,90664.82671137614,105957.20460374632,106980.58526338133,True,False,STABLE,0.0,105852.74944949377,1.0224839140410757,105852.74944949377,,,
2025-05-31 12:00:00+00:00,103525.1,104601.2,104662.0,90664.82671137614,105833.9314579512,106895.60721826057,True,False,STABLE,0.0,105852.74944949377,1.0119649626342124,105852.74944949377,,,
2025-05-31 16:00:00+00:00,104601.3,104751.0,104662.0,90664.82671137614,105735.48314359199,106819.0141033227,True,False,STABLE,0.0,105852.74944949377,1.0105177940973715,105852.74944949377,,,
2025-05-31 20:00:00+00:00,104751.1,104662.0,104662.0,90664.82671137614,105637.8937669018,106741.97788534689,True,False,STABLE,0.0,105852.74944949377,1.0113770943560583,105852.74944949377,,,
2025-06-01 00:00:00+00:00,104662.0,104443.1,105712.4,90814.55380877538,105529.27615172892,106659.87510372736,True,False,STABLE,0.0,105852.74944949377,1.0134968174009942,105852.74944949377,,,
2025-06-01 04:00:00+00:00,104443.1,104306.9,105712.4,90814.55380877538,105418.15104702629,106575.84027859425,True,False,STABLE,0.0,105852.74944949377,1.0148202031648317,105852.74944949377,,,
2025-06-01 08:00:00+00:00,104307.0,104117.3,105712.4,90814.55380877538,105299.89186093298,106488.03526864445,True,False,STABLE,0.0,105852.74944949377,1.0166682141151737,105852.74944949377,,,
2025-06-01 12:00:00+00:00,104117.3,104783.5,105712.4,90814.55380877538,105252.94714630271,106427.15900905001,True,False,STABLE,0.0,105852.74944949377,1.0102043685264739,105852.74944949377,,,
2025-06-01 16:00:00+00:00,104783.5,105146.5,105712.4,90814.55380877538,105243.27013300247,106381.42118729823,True,False,STABLE,0.0,105852.74944949377,1.0067168136789506,105852.74944949377,,,
2025-06-01 20:00:00+00:00,105146.5,105712.4,105712.4,90814.55380877538,105285.91830272952,106357.52757346616,True,False,STABLE,0.0,105852.74944949377,1.0013276536101137,105852.74944949377,,,
2025-06-02 00:00:00+00:00,105712.4,104895.1,105920.3,90964.85974102638,105250.38936611774,106305.29801727094,True,False,STABLE,0.0,105852.74944949377,1.0091295918445549,105852.74944949377,,,
2025-06-02 04:00:00+00:00,104895.1,105387.5,105920.3,90964.85974102638,105262.85396919794,106272.51951665412,True,False,STABLE,0.0,105852.74944949377,1.0044146549590205,105852.74944949377,,,
2025-06-02 08:00:00+00:00,105387.5,104058.0,105920.3,90964.85974102638,105153.32179017994,106193.42953391648,True,False,STABLE,0.0,105852.74944949377,1.0172475873983142,105852.74944949377,,,
2025-06-02 12:00:00+00:00,104058.1,104484.6,105920.3,90964.85974102638,105092.52890016357,106132.39990770518,True,False,STABLE,0.0,105852.74944949377,1.0130942689113398,105852.74944949377,,,
2025-06-02 16:00:00+00:00,104489.1,104476.3,105920.3,90964.85974102638,105036.50809105778,106073.25348243,True,False,STABLE,0.0,105852.74944949377,1.0131747530252677,105852.74944949377,,,
2025-06-02 20:00:00+00:00,104476.3,105920.3,105920.3,90964.85974102638,105116.85281005253,106067.7908580575,True,False,STABLE,0.0,105852.74944949377,0.9993622511406574,105852.74944949377,,,
2025-06-03 00:00:00+00:00,105920.4,105560.2,105446.0,91108.95068887687,105157.15710004776,106049.66261312689,True,False,STABLE,0.0,105852.74944949377,1.0027713991589042,105852.74944949377,,,
2025-06-03 04:00:00+00:00,105560.2,105245.2,105446.0,91108.95068887687,105165.16100004342,106020.93180551521,True,False,STABLE,0.0,105852.74944949377,1.0057727045935945,105852.74944949377,,,
2025-06-03 08:00:00+00:00,105245.2,105315.0,105446.0,91108.95068887687,105178.7827273122,105995.71995531824,True,False,STABLE,0.0,105852.74944949377,1.0051061050134718,105852.74944949377,,,
